id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51674527,Lamma island 2 bedroom house w. garden & sea view,28475972,Richard,,Islands,22.23602,114.11453,Entire home/apt,3099,2,13,2021-12-12,1.34,1,0,13,
52154263,Lovely 1-bedroom flat in heart of wan chai,76842963,Sooyeon,,Wan Chai,22.27605,114.17287,Entire home/apt,1100,14,0,,,1,0,0,
35553965,180 SQ FT STUDIO APARTMENT AT QUEENS ROAD HK,138649185,Fiona,,Wan Chai,22.2576,114.19048,Entire home/apt,550,30,0,,,170,364,0,
36169011,Causeway Bay room -- walk to Times Square ( c2f),4584648,Ivy,,Wan Chai,22.25794,114.19033,Private room,180,30,0,,,384,364,0,
35986159,Fortress Hill Room Available  ( F1c),4584648,Ivy,,Wan Chai,22.25792,114.19044,Private room,180,30,0,,,384,364,0,
51112203,佐敦服務式公寓(B4) Jordan Service Apartment (B4),166183091,Pineapple,,Yau Tsim Mong,22.30497,114.17346,Entire home/apt,250,28,0,,,53,73,0,
545313029336547761,Cozy furnished 1 bed with study in Tai Hang Villag,11114984,Freddie,,Wan Chai,22.27971,114.19227,Entire home/apt,325,21,0,,,1,290,0,
45789650,Studio Executive,364613491,Purple,,Wan Chai,22.28436,114.19235,Entire home/apt,1760,1,0,,,4,104,0,
42952158,"歡迎家居隔離, 配套齊全* 2BD**1min to TST MTR",117461102,Martin,,Yau Tsim Mong,22.31157,114.17166,Entire home/apt,1000,28,13,2021-12-27,0.61,2,180,2,
33757137,Studio near HKU ....walk to HKU   ( St4c),7518056,Jovee,,Wan Chai,22.25765,114.19129,Entire home/apt,180,29,0,,,375,364,0,
51077887,"COMFORT Studio@Chatham Court, TST HK",138649185,Fiona,,Yau Tsim Mong,22.30262,114.17578,Entire home/apt,934,28,0,,,170,364,0,
40928743,130 sq.ft BUDGET STUDIO @HENNESSY ROAD,138649185,Fiona,,Wan Chai,22.28072,114.18152,Entire home/apt,400,28,0,,,170,364,0,
17184611,香港旺角近地铁口 女人街 温馨4人房 干净舒适的最佳选择,57213517,子祥,,Yau Tsim Mong,22.31736,114.16973,Entire home/apt,601,1,4,2018-01-01,0.06,5,365,0,
566248966142326634,Long Stay - Premium 2-bedroom Kowloon Apt,416571902,Inotel,,Kowloon City,22.32971,114.20175,Entire home/apt,836,7,1,2022-04-27,0.61,2,0,1,
1702604,"fit 12 ppl,big family, cozy",4500928,Jan,,Yau Tsim Mong,22.3171,114.17026,Entire home/apt,2257,1,7,2014-12-14,0.07,2,365,0,
46404313,地鐵旺角站步行10秒！特惠現代風studio！Y03,366329206,Yumi,,Yau Tsim Mong,22.31741,114.17015,Entire home/apt,430,28,0,,,20,15,0,
17206467,"設計師民宿 BESTLOCATION cwb, for design lovers!16+group",102345449,K. Y. Benny,,Wan Chai,22.28281,114.19265,Entire home/apt,4527,1,105,2022-06-12,1.63,10,78,5,
35623410,Tsim Sha Tsui Room Available ( T4d),7518056,Jovee,,Wan Chai,22.25953,114.19169,Private room,180,29,0,,,375,364,0,
39290080,Economy Tai Kok Tsui Double Room (TK4C),4584648,Ivy,,Yau Tsim Mong,22.32249,114.16142,Private room,180,29,0,,,384,365,0,
37070347,Newly renovated Studio (8D) Explore like a local,6067974,Wilson,,Wan Chai,22.28496,114.19202,Entire home/apt,1000,30,1,2022-03-06,0.3,50,365,1,
35644269,"1503-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30575,114.17116,Private room,423,1,8,2021-08-15,0.22,27,0,1,
35628213,Wanchai Room Availablewith LIFT   (MH2b),7518056,Jovee,,Wan Chai,22.25974,114.19014,Private room,180,29,0,,,375,364,0,
35758213,Cozy Room Available in Causeway Bay ( C1B ),7518056,Jovee,,Wan Chai,22.2594,114.19174,Private room,180,29,0,,,375,364,0,
10184289,B2.Walk to MTR 1 min/Economy room/Twin single bed,51969157,Jojo,,Yau Tsim Mong,22.30576,114.1726,Private room,600,1,13,2019-05-25,0.18,16,365,0,
18044673,Studio  Apartment - Wan Chai 灣仔開放式公寓,84392532,Wyman,,Wan Chai,22.27625,114.17007,Entire home/apt,702,28,30,2022-05-16,0.48,6,69,6,
45904043,Special/Big/Nice apartment with promotion/14J02,353326613,Savi,,Wan Chai,22.28091,114.18242,Entire home/apt,400,28,0,,,98,348,0,
39379678,Big Central Double Room (ML8B),4584648,Ivy,,Wan Chai,22.25787,114.18998,Private room,180,29,0,,,384,365,0,
1152148,Luxury Studio Apartment Near Causeway Bay [2],6315448,Lauli15,,Wan Chai,22.2812,114.18526,Entire home/apt,521,90,2,2018-12-19,0.02,1,342,0,
47851351,Newly renovated 03 TST MTR * Studio Flat,6067974,Wilson,,Yau Tsim Mong,22.30094,114.17373,Entire home/apt,600,28,2,2021-05-02,0.13,50,364,0,
33571944,"180sq.ft. STUDIO SPACE IN CWB, HONG KONG.",156409670,Tia,,Wan Chai,22.25991,114.19083,Entire home/apt,659,28,0,,,114,364,0,
29123320,Double Room (Whole Sunshine International Hotel),214793286,Wilson,,Yau Tsim Mong,22.29572,114.17305,Private room,450,2,4,2019-04-29,0.09,18,90,0,
15991424,2 bed holiday home at Fortress Hill,103913375,Jade,,Wan Chai,22.28557,114.19259,Entire home/apt,1029,7,7,2019-02-10,0.11,1,141,0,
33298314,Olympic MTR room for 1 person - tai kok tsui (tk2a,7518056,Jovee,,Yau Tsim Mong,22.32188,114.16121,Private room,180,29,0,,,375,364,0,
29290591,Student Residence Monthly (W.S.I. Hotel),214793286,Wilson,,Yau Tsim Mong,22.29607,114.17115,Private room,600,2,2,2018-11-14,0.05,18,90,0,
18440261,Tai Kok Tsui Room in Flat Share (TK2c),67709885,Steven,,Yau Tsim Mong,22.32031,114.16075,Private room,180,31,0,,,259,179,0,
39621037,"★★ Room in Tsimshatsui, Kowloon★★    (T5b)",67709885,Steven,,Yau Tsim Mong,22.29922,114.17497,Shared room,180,29,0,,,259,365,0,
30941811,The Nap TST 享睡 尖沙咀 First Class Capsule - unisex,230759689,Alice,,Yau Tsim Mong,22.29669,114.17382,Shared room,457,1,2,2019-07-02,0.05,6,201,0,
16855838,泰鏘賓舘 H ROOM，訂房前必須向我查詢,94474045,洒店,,Yau Tsim Mong,22.30614,114.17169,Private room,414,1,17,2019-04-06,0.29,11,348,0,
46429346,休閑數天,375582897,Yiu Kuen,,Yau Tsim Mong,22.308268682161007,114.17074562614891,Private room,400,30,0,,,1,358,0,
45858095,灣仔- female single capsule in share apt女性太空艙（3人房）,50172398,Gloria,,Wan Chai,22.27495,114.16828,Shared room,120,28,0,,,39,364,0,
35894619,Central Room Available for 2/ppl ( ML3h),7518056,Jovee,,Wan Chai,22.25923,114.19011,Private room,180,29,0,,,375,364,0,
34805446,Central Room Available3/walkup  (ML3E),7518056,Jovee,,Wan Chai,22.25813,114.19041,Private room,180,29,0,,,375,364,0,
37032474,Newly renovated (4E) Explore like a local,6067974,Wilson,,Wan Chai,22.25775,114.19209,Entire home/apt,1200,30,2,2020-11-28,0.1,50,304,0,
35697852,"1602-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30768,114.17103,Private room,423,1,1,2019-08-16,0.03,27,317,0,
45830776,設計師民宿 Interior Designer Studio in northpoint北角地鐵站,102345449,K. Y. Benny,,Eastern,22.2916,114.19796,Entire home/apt,918,1,30,2022-05-29,1.51,10,361,22,
623298721171437043,A bright one bed apartment in quiet Tai Hang.,60608839,Josie,,Wan Chai,22.28045,114.1936,Entire home/apt,980,7,0,,,1,5,0,
3525683,Newly renovated! Explore like local,6067974,Wilson,,Wan Chai,22.28394,114.19254,Entire home/apt,1200,28,62,2021-09-19,0.67,50,109,1,
53665611,"Lovely 2BR, family-oriented pad in HK next to MTR!",434593154,Lou,,Eastern,22.29167,114.20024,Entire home/apt,750,5,3,2022-04-21,1.22,1,295,3,
25397763,Causeway Bay STUDIO  w/ lift !!! for 1 person(27a),97240131,Jov,,Wan Chai,22.27925,114.18154,Entire home/apt,217,29,0,,,340,364,0,
51226039,"Gorgeous 3BR @Tsing Fung Strt, CWB HK",138649185,Fiona,,Wan Chai,22.28427,114.19352,Entire home/apt,1144,90,0,,,170,364,0,
17962496,Mong Kok Luxury Studio *2C,14861546,Tane Residence,,Yau Tsim Mong,22.31864,114.17105,Entire home/apt,423,6,0,,,114,273,0,
11264406,Mong Kok Luxury Studio *4A,14861546,Tane Residence,,Yau Tsim Mong,22.32043,114.17146,Entire home/apt,270,30,3,2022-05-14,0.04,114,295,1,
35748007,"Best Location! Luxurious, spacious, cozy! 豪華住宅4-16",244912449,Shun Yi,,Eastern,22.29205,114.19527,Entire home/apt,4527,1,10,2021-12-25,0.34,9,352,6,
37415813,Highrise apartment CausewayBay & Tai Hang,38567653,Nana,,Wan Chai,22.27805,114.19353,Entire home/apt,3925,10,0,,,1,59,0,
850531,❤❤SuperHost's Private Bedroom on HK Island @TinHau,4441809,Super Host Gordon :-),,Wan Chai,22.27981,114.19137,Private room,306,2,501,2020-07-05,4.36,1,0,0,
18440099,Tai Kok Tsui Room in Flat Share (TK2d),67709885,Steven,,Yau Tsim Mong,22.31971,114.16138,Private room,180,31,0,,,259,180,0,
20866128,万利达旅馆A2,149784855,霖华,,Yau Tsim Mong,22.29749,114.17233,Private room,454,1,23,2018-12-31,0.4,8,89,0,
50712724,居家隔离/尖沙咀/佐敦商圈 单人房/双人房多风格多套单间,24687240,Yang,,Yau Tsim Mong,22.30326,114.17613,Private room,757,30,0,,,31,365,0,
31967427,Causeway Bay Room(C11b),97240131,Jov,,Wan Chai,22.27804,114.18383,Shared room,180,29,0,,,340,364,0,
28802208,Cozy Room in To Kwa Wan/Hung Hom Shared Flat (7),23134064,Dustin,,Kowloon City,22.31354,114.18657,Private room,225,28,0,,,14,348,0,
11305928,Female Dorm Bed#1/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27825,114.17699,Shared room,229,1,71,2020-01-07,0.95,43,365,0,
17226050,Central Flat Share room near Lan Kwai Fong (ML15a),67709885,Steven,,Central & Western,22.28209,114.15651,Private room,180,31,0,,,259,179,0,
45742471,Nice & Good location apartment is good for family！,353326613,Savi,,Wan Chai,22.27972,114.18237,Entire home/apt,350,28,0,,,98,211,0,
46094029,Studio Flat at the Heart of Tsim Sha Tsui/ TST,29440459,Cesar,,Yau Tsim Mong,22.29686,114.17052,Entire home/apt,814,1,2,2022-01-01,0.35,1,31,2,
14597370,2BR Inner City Villa with MTR access around corner,78030170,Jenny,,Yau Tsim Mong,22.31505,114.16798,Entire home/apt,649,28,311,2022-06-02,4.4,1,351,13,
28553480,Double Room B (Whole Sunshine International Hotel),214793286,Wilson,,Yau Tsim Mong,22.29743,114.17167,Private room,900,2,6,2018-11-26,0.13,18,90,0,
54149841,特別優惠！銅鑼灣地鐵站 E出口附近,366329206,Yumi,,Wan Chai,22.28182,114.18462,Private room,230,30,0,,,20,62,0,
39115815,Flat Share Room in Hung Hom-new renovation (H1c),67709885,Steven,,Kowloon City,22.31201,114.18825,Private room,180,29,0,,,259,364,0,
40475064,Extremely Spacious Apartment -Quite & Green,36766320,Vagisha,,Wan Chai,22.27434,114.17205,Entire home/apt,550,2,4,2022-01-01,0.13,1,24,1,
45464696,3佐敦新裝修獨立房附廚房衛浴陽台 Jordan Private Room with Terrace,300286398,Wing,,Yau Tsim Mong,22.30164,114.1726,Entire home/apt,380,7,0,,,7,286,0,
33866785,Kababayan accommodates 1-5 person in 1private room,255726468,Ne,,Yau Tsim Mong,22.29728,114.17081,Private room,455,1,1,2019-05-04,0.03,2,365,0,
47021919,T3A - Large 3BR 1100sq.ft Staycation Getaway,2657469,Keith,,Yau Tsim Mong,22.29653,114.17026,Entire home/apt,1466,1,21,2022-04-16,1.18,2,50,9,
36353954,Affordable room located in food Hub trip hongkong,243275525,Yenny,,Yau Tsim Mong,22.32243,114.15998,Private room,600,5,0,,,1,179,0,
53856142,銅鑼灣1380呎休閒工作室 全身鏡麻將唱k桌面遊戲 舒適乾淨 值得一試,402523463,Kamhung,,Wan Chai,22.27722,114.1802,Entire home/apt,696,1,0,,,5,90,0,
636553598751044769,On a diary,461310100,Joshua,,Yau Tsim Mong,22.32240831990416,114.16954128400376,Entire home/apt,479,1,0,,,1,194,0,
45278792,Good location of apartment is good for your family,353326613,Savi,,Wan Chai,22.28279,114.18433,Private room,350,28,0,,,98,321,0,
22424189,1分钟尖沙咀地铁口 干净舒适大床房 獨立衛浴  免費WIFI 空调 电视1,116364906,Kiki,,Yau Tsim Mong,22.29753,114.17181,Private room,640,1,11,2019-04-23,0.2,26,90,0,
17928984,"Studio, Heart of Tsim Sha Tsui",122945675,Tst,,Yau Tsim Mong,22.29852,114.17326,Shared room,1300,28,0,,,1,177,0,
31066815,Cozy Place in an amazing Location,19716776,Emrah,,Yau Tsim Mong,22.29917,114.17328,Shared room,777,1,5,2019-04-13,0.12,1,364,0,
610560282757167251,Bright and Breezy 1BR + Rooftop Garden in Wan Chai,6681737,Brendan,,Wan Chai,22.27427914471772,114.17486111637284,Entire home/apt,383,14,0,,,1,267,0,
41416131,SALE SALE room - HK island & Kowloon 1 month Stay,97240131,Jov,,Wan Chai,22.28169,114.18499,Private room,130,29,1,2021-02-28,0.06,340,364,0,
1312023,Flat share room in Yau Ma Tei,4584648,Ivy,,Yau Tsim Mong,22.31214,114.17227,Private room,180,30,0,,,384,365,0,
38528776,"300 sq.ft DECORATED STUDIO @TST, HONG KONG",156409670,Tia,,Yau Tsim Mong,22.2976,114.17175,Entire home/apt,770,30,0,,,114,364,0,
51899126,"WELCOMING PETS in 2BR@WAN CHAI, HK",138649185,Fiona,,Wan Chai,22.27576,114.173,Entire home/apt,1885,28,0,,,170,364,0,
25895351,"Yaumatei, STUDIO for 2 + small kitchen --walk up",97240131,Jov,,Yau Tsim Mong,22.31445,114.16851,Entire home/apt,217,29,0,,,340,364,0,
33757340,*Double Room Shared Bathroom - 3 mins TST MTR B2,2950067,Charlie,,Yau Tsim Mong,22.29812,114.17528,Hotel room,200,1,5,2022-03-21,0.13,2,212,3,
38193322,#S79 ❤ Two-Bedroom Apartment ❤  Causeway Bay MTR!,198109516,Caie,,Yau Tsim Mong,22.32031,114.16904,Entire home/apt,900,30,0,,,77,286,0,
51237413,"FAMILY 2BR on TAI WO STREET, WAN CHAI",156409670,Tia,,Wan Chai,22.27524,114.17434,Entire home/apt,1100,30,0,,,114,364,0,
13102720,"Comfortable double room, room with private bathroom, air conditioning, towels, slippers, toothbrush facilities, free Wi-Fi",65326707,Jingwen,,Yau Tsim Mong,22.3166,114.16862,Private room,226,20,26,2019-06-08,0.37,8,73,0,
36443224,可月租&尖沙咀地铁旁 安全舒适  温馨大床房（私人浴室）WlFl 空调,116364906,Kiki,,Yau Tsim Mong,22.29774,114.17168,Entire home/apt,640,1,11,2021-08-27,0.31,26,90,1,
40904231,TST long stay coliving apt w/kitchen 尖沙咀長租共享住宿星級衛浴,224421162,Etoiletst,,Yau Tsim Mong,22.29797,114.17154,Shared room,180,28,1,2020-07-13,0.04,5,179,0,
30381602,Private Oasis in heart of Wan Chai Heritage Area,12554913,Rory,,Wan Chai,22.27264,114.17547,Entire home/apt,2000,2,12,2022-05-26,1.22,2,178,12,
39456795,Good Double Room at Central (ML6A),97240131,Jov,,Central & Western,22.28237,114.15274,Private room,180,29,0,,,340,364,0,
8975844,100% Zombie Free Apartment in SoHo!,6601468,Yin,,Central & Western,22.28292,114.15247,Private room,1833,20,47,2019-05-11,0.58,2,365,0,
35320356,Causeway Bay Room Avaialable 4/walk up  (C2e),7518056,Jovee,,Wan Chai,22.25944,114.19223,Private room,180,29,0,,,375,364,0,
10346339,Flat share room ^^ North Point^^,4584648,Ivy,,Eastern,22.2888,114.19833,Private room,180,31,0,,,384,0,0,
11407336,Fabulous 2BR in the heart of HK,10382886,Sukrit,,Yau Tsim Mong,22.30095,114.17554,Entire home/apt,1800,1,27,2018-10-28,0.36,2,0,0,
21701544,Newly renovated1202@ Explore like local,6067974,Wilson,,Eastern,22.28887,114.19367,Entire home/apt,1400,30,1,2020-02-29,0.04,50,364,0,
34795750,Causeway Bay Room (C10a),97240131,Jov,,Central & Western,22.28843,114.16057,Shared room,180,29,0,,,340,365,0,
15415560,Twin Room,38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,360,10,13,2019-02-08,0.2,13,0,0,
16384792,1 Step to SOHO & Central,107328470,Vi,,Central & Western,22.28138,114.15241,Entire home/apt,499,14,27,2021-10-16,0.41,3,0,1,
41466638,Single room w/terrace on Gough Street,1423812,Luis,,Central & Western,22.28322,114.15176,Private room,275,6,6,2022-03-27,0.24,1,178,2,
17736487,Monthly rent Dorm near Mong Kok MTR,24275081,Ah,,Yau Tsim Mong,22.32084,114.17102,Hotel room,120,1,18,2021-11-20,0.28,10,0,1,
39160716,"Flat Share Room in Caine Road, Central (ml3d)",67709885,Steven,,Central & Western,22.28287,114.15131,Private room,130,31,0,,,259,364,0,
18949099,Different experiences,132113041,偉東,,Yau Tsim Mong,22.31301,114.16273,Private room,1727,1,0,,,1,0,0,
49526581,新天地RM 1,396596921,Sunny Day,,Yau Tsim Mong,22.31913,114.1665,Private room,700,7,1,2021-05-24,0.08,6,365,0,
19897693,Cosy Room B@ Sheung Wan (上環MTR)  10mins to Central,51402978,Ian,,Central & Western,22.28537,114.15032,Private room,150,3,7,2021-06-11,0.13,4,0,0,
37626723,2.本房為大角咀區，鄰近高鐵站和旺角區市區唯一清泉，交通便利，食市林立,245539365,Ron,,Yau Tsim Mong,22.32312,114.16162,Entire home/apt,365,1,10,2021-04-11,0.29,1,264,0,
48981774,Nice Apartment with promotion for all you/,353326613,Savi,,Wan Chai,22.28068,114.18255,Entire home/apt,500,28,0,,,98,322,0,
28500742,Newly renovated - 1702 Small Studio Flat,6067974,Wilson,,Eastern,22.2878,114.19276,Entire home/apt,900,30,0,,,50,364,0,
27850135,Single Capsule disinfection by UVC light,185277937,Cyrus,,Yau Tsim Mong,22.32373,114.16814,Hotel room,78,14,74,2020-05-24,1.6,7,79,0,
20716506,Beach-side Holiday Camp Room 206,146408355,HK Victoria Resort,,Islands,22.24041,113.9762,Private room,1300,1,11,2021-08-18,0.2,6,0,2,
22867637,Deluxe 3 bedrooms NO roof top,56570136,The Grand Blossom,,Kowloon City,22.30704,114.18587,Entire home/apt,1129,1,17,2022-01-01,0.33,37,0,5,
11498601,Experience true Hong Kong !!!!,4584648,Ivy,,Central & Western,22.28459,114.14956,Private room,180,60,0,,,384,365,0,
35209719,Kowloon best value studio 4pax  7 min Olympic MTR,22838254,Sam,,Yau Tsim Mong,22.32201,114.16084,Entire home/apt,1200,3,7,2020-02-08,0.19,1,10,0,
39352834,Small but economy Tai Kok Tsui Room (TK3A),4584648,Ivy,,Yau Tsim Mong,22.31993,114.16072,Private room,180,29,0,,,384,365,0,
52232237,STUDIO LOCATED AT A STROLL FROM FORTRESS HILL MTR,156409670,Tia,,Eastern,22.28949,114.19495,Entire home/apt,1040,30,0,,,114,364,0,
36735853,2 mins walk to Fortress Hill MTR 2分鐘徒步到炮台山地鐵,276135144,Cozy,,Eastern,22.28905,114.19416,Entire home/apt,437,1,0,,,1,90,0,
33913308,Causeway Bay Room (C22c),97240131,Jov,,Wan Chai,22.28106,114.18311,Shared room,180,29,0,,,340,365,0,
30099500,Central -- Central room for 2 persons (ML23b),97240131,Jov,,Central & Western,22.2815,114.15073,Private room,180,29,0,,,340,364,0,
35789667,Convenient Room in north Point 3/walkup (N3h),7518056,Jovee,,Wan Chai,22.25936,114.19195,Private room,180,29,0,,,375,364,0,
27819951,Flat Share Room in Tai Kok Tsui (TK1d),67709885,Steven,,Yau Tsim Mong,22.32273,114.1623,Private room,180,31,0,,,259,364,0,
35367339,Convenient Quarry Bay Studio (Q1A),7518056,Jovee,,Wan Chai,22.25951,114.19196,Private room,180,29,0,,,375,365,0,
35367934,Excellent Quarry Bay Studio (Q1D),7518056,Jovee,,Wan Chai,22.25964,114.19143,Private room,217,29,0,,,375,365,0,
9691156,NEW Amazing Apt @ Central Wan Chai!,5056201,Joyce,,Wan Chai,22.27698,114.17049,Entire home/apt,800,28,84,2022-05-29,1.07,3,167,5,
24807963,"New & Clean Single Room in TST, next to MTR!",128381201,Yuki,,Yau Tsim Mong,22.29953,114.17125,Private room,190,2,81,2021-10-05,1.63,7,0,2,
40416932,Large Tai Kok Tsui Double Room near Olympic (TK5D),67709885,Steven,,Yau Tsim Mong,22.31862,114.1616,Entire home/apt,180,29,0,,,259,365,0,
3545636,"Kowloon Mongkok 1812 Twin Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31782,114.16945,Private room,310,2,21,2019-08-11,0.23,12,0,0,
27763802,Hotel Apt- 2min walk to HungHom subway,209628823,Jacqueline,,Yau Tsim Mong,22.30147,114.18544,Hotel room,459,2,14,2019-11-09,0.31,1,0,0,
39191118,"Central Room for 2 ppl, 3/walk up (ML3g)",97240131,Jov,,Central & Western,22.28267,114.15272,Private room,256,29,0,,,340,364,0,
28042682,Beautifully renovated one bed apt in Happy Valley,210918465,Monica,,Wan Chai,22.26946,114.1822,Entire home/apt,540,21,7,2022-04-24,0.16,1,0,4,
29545108,"10 secs from Jordan Station, huge beds",221028001,Hakkas,,Yau Tsim Mong,22.3056,114.17181,Private room,10000,1,2,2019-01-01,0.05,3,0,0,
30296834,Yau Ma Tei room in flat sharing,4584648,Ivy,,Yau Tsim Mong,22.31303,114.17233,Private room,180,30,0,,,384,0,0,
31030753,Nice room available in Causeway Bay (c25a),4584648,Ivy,,Wan Chai,22.27982,114.18188,Private room,217,30,0,,,384,0,0,
22413819,"1min CWB MTR, heart of hk *CONVENIENT*方便舒適，銅鑼灣Sogo",47435672,Frances,,Wan Chai,22.28023,114.18504,Entire home/apt,950,2,93,2022-05-13,1.73,1,158,5,
31126096,Affordable room able in central(ml7c),4584648,Ivy,,Central & Western,22.28201,114.15203,Private room,180,28,0,,,384,0,0,
51477768,2BedR + 2BathR @ Hennessy Road 10/F 480SF,1375696,C S,,Wan Chai,22.27689,114.17024,Entire home/apt,1319,2,0,,,5,157,0,
32397905,半山苏豪温馨之家Mid level SOHO cozy home,37674860,Lu,,Central & Western,22.28305,114.15085,Private room,600,60,9,2019-07-29,0.22,1,0,0,
2039450,cozy studio G causeway bay hongkong,2767759,Alfred,,Wan Chai,22.27886,114.18557,Entire home/apt,280,90,5,2022-04-25,0.14,11,353,2,
32729790,LJ1-双人超大床独立卫浴专人清洁房间，周边海港城天星小轮码头DFS圆方APPLE专卖,122131447,Debe,,Yau Tsim Mong,22.29582,114.17545,Private room,1731,1,0,,,83,0,0,
33122901,Deluxe Double room With Private Bathroom #2,242491712,The One Inn,,Yau Tsim Mong,22.29699,114.17176,Private room,248,1,14,2019-08-29,0.36,9,0,0,
33170935,"西貢2100呎獨棟，房間A到D，眉詢
lD: hugoyaya0307",39283847,Jeff,,Tai Po,22.42964,114.2903,Private room,720,1,12,2021-12-27,0.31,3,0,4,
33410065,Deluxe Family Room With Private Bathroom #11,221110094,Michael,,Yau Tsim Mong,22.29625,114.17349,Private room,448,1,15,2021-08-08,0.39,15,0,3,
23869927,Harbour view Studio (Causeway Bay) Studio P,2767759,Alfred,,Wan Chai,22.27899,114.18578,Entire home/apt,550,30,0,,,11,19,0,
619662686398034707,近蘭桂坊蘇豪區可BBQ派對公寓合10人,50172398,Gloria,,Central & Western,22.28145,114.15274,Entire home/apt,1266,1,2,2022-05-29,2.0,39,363,2,
42150166,Cozy room in the village house seaview from roof.,74409155,Saurabh,,Islands,22.27898,113.93464,Private room,400,1,0,,,1,179,0,
35785918,Cheap And Convenient Room Availabale ( SW21b),7518056,Jovee,,Wan Chai,22.25785,114.19008,Private room,180,29,0,,,375,364,0,
35594390,Quarry Bay Room Available ( Q1f ),7518056,Jovee,,Wan Chai,22.25974,114.19002,Private room,180,29,0,,,375,364,0,
45789353,Premier Suite,364588058,Hotel Pravo,,Yau Tsim Mong,22.29556,114.17099,Private room,4000,1,0,,,4,365,0,
40361237,Excellent Room Available at Tsim Sha Tsui    (T4c),97240131,Jov,,Yau Tsim Mong,22.2965,114.17089,Private room,180,29,0,,,340,364,0,
26248857,Comfortable Room for 2ppl near MTR-Q2,4650574,Muriel,,Yau Tsim Mong,22.31151,114.17213,Entire home/apt,410,182,0,,,10,365,0,
2998886,Twin room at Tsim Sha Tsui,14626463,Wendy,,Yau Tsim Mong,22.29609,114.17031,Private room,1430,1,0,,,4,0,0,
27767447,Female only歇腳站,130725762,Jane,,Sai Kung,22.29641,114.27317,Private room,700,3,0,,,1,87,0,
23353609,露營帳篷,23567892,Lok,,Islands,22.23695,113.95188,Entire home/apt,120,1,0,,,1,173,0,
41134385,LKR 3B2: 2 BR Apartment Next to Century Hotel,1375696,C S,,Wan Chai,22.27863,114.17569,Entire home/apt,1476,2,4,2022-03-14,0.2,5,365,2,
566312982161526743,尖沙咀地鐵站側旅館式雙人套房,50172398,Gloria,,Yau Tsim Mong,22.29954,114.17339,Private room,379,1,0,,,39,365,0,
45626344,佐敦道地鐵B1出口-主題特色主題雙人套房,50172398,Gloria,,Yau Tsim Mong,22.30435,114.17282,Private room,357,28,7,2021-09-12,0.36,39,287,1,
10976742,Private Room 1 Min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.30605,114.1718,Private room,197,2,239,2021-12-17,3.1,22,17,4,
45371637,Reasonable price & Good for young people,353326613,Savi,,Wan Chai,22.28063,114.18386,Private room,250,28,0,,,98,348,0,
30326821,Shared flat in Fortress Hill with Lift (F3a),67709885,Steven,,Eastern,22.2908,114.19376,Private room,180,29,1,2021-03-26,0.07,259,364,0,
31210688,great room availabe in Sai ying pun (3d),4584648,Ivy,,Central & Western,22.28873,114.14437,Private room,180,28,0,,,384,0,0,
24824916,"New Cozy Room with Lovely View, next to TST MTR",128381201,Yuki,,Yau Tsim Mong,22.2997,114.17316,Private room,255,2,78,2022-04-08,1.57,7,33,7,
51856711,陽光旅館sunrise inn 2號房 尖沙咀B1出口 電梯直達沒有梯級零負擔 自助入住 自由進出,119690131,Cannis,,Yau Tsim Mong,22.29847,114.17109,Private room,320,1,0,,,6,173,0,
38481962,Best Hotel,130908304,Charles,,Yau Tsim Mong,22.30665,114.17086,Entire home/apt,800,1,0,,,1,88,0,
33256557,Room available in Causeway bay (c11b),67709885,Steven,,Wan Chai,22.27803,114.18399,Private room,180,30,0,,,259,365,0,
35705940,One bed available,60618658,Philip,,Wan Chai,22.26728,114.18599,Entire home/apt,1000,1,0,,,1,90,0,
576582636368877346,漢仁賓館,448189682,Jacky,,Yau Tsim Mong,22.313431,114.170334,Private room,269,7,0,,,1,365,0,
41748303,舒适的家,143807451,Ivy,,Islands,22.29072,113.94998,Private room,800,20,0,,,1,89,0,
626490511765054588,Pui O - Beach and Nature,2113548,Joan-Ramon,,Islands,22.243391,113.976013,Entire home/apt,1200,2,0,,,1,55,0,
29860253,Prince Edward Luxury Studio *2C,14861546,Tane Residence,,Sham Shui Po,22.32748,114.1668,Entire home/apt,468,3,0,,,114,270,0,
16693317,香港深水埗民宿適合16人團體入住,110280697,子翔,,Sham Shui Po,22.32944,114.16527,Entire home/apt,2000,1,1,2017-01-30,0.02,2,365,0,
34528050,Convenient and comfort Yau Ma Tei Studio (Y10E),7518056,Jovee,,Yau Tsim Mong,22.31222,114.17145,Entire home/apt,217,29,0,,,375,364,0,
