id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17546153,Wan Chai Room in Flat Share (9d),67709885,Steven,,Wan Chai,22.27637,114.17437,Private room,180,31,0,,,259,180,0,
17546311,Tsimshatsui Room available now (T5d),67709885,Steven,,Yau Tsim Mong,22.29916,114.17508,Private room,180,29,0,,,259,179,0,
17551833,Stunning & bright Apt-Huge Terrace-SHEUNG WAN/SOHO,22938205,Florian,,Central & Western,22.28466,114.14983,Entire home/apt,3000,30,24,2020-01-06,0.39,1,179,0,
17596507,Weekly - 1 Bedroom  Apartment  - Wan Chai 灣仔一房公寓,84392532,Wyman,,Wan Chai,22.27446,114.17336,Entire home/apt,1100,5,32,2022-03-12,0.53,6,90,9,
17611728,Prime Location/8mins CausewayBayMTR/Spacious Quiet,29005537,Andrea,,Wan Chai,22.27857,114.18707,Entire home/apt,1168,7,85,2022-01-03,1.40,3,363,5,
17626164,Near Sogo Causeway Bay Room in Flat Share (C5b),67709885,Steven,,Wan Chai,22.2791,114.18649,Private room,180,29,0,,,259,179,0,
17626355,Wan Chai Room in Flat Share (7a),67709885,Steven,,Wan Chai,22.27783,114.17817,Private room,180,31,0,,,259,0,0,
17627290,Luxury Retreat - Family Reunion 3bed 2bath Rooftop,978033,Gilles,,Wan Chai,22.26763,114.1835,Entire home/apt,1600,30,1,2022-01-09,0.42,1,358,1,
17644060,Spacious room at Sheung Wan,4584648,Ivy,,Central & Western,22.28662,114.15099,Private room,180,30,0,,,384,365,0,
17656544,Triple Room(one double bed + one single bed),38038584,Jim,,Yau Tsim Mong,22.3183,114.17117,Private room,343,3,3,2018-11-26,0.05,13,0,0,
17657823,Triple Room(One double bed + One single bed),38038584,Jim,,Yau Tsim Mong,22.3183,114.17117,Private room,330,30,7,2018-11-18,0.11,13,0,0,
17670689,CWB Room in Flat Share near Time Square (C1e),67709885,Steven,,Wan Chai,22.27623,114.1823,Private room,180,31,0,,,259,179,0,
17684789,Cozy Studio (& 1 Bed!) Apartments in North Point,83634075,Lawrence,,Eastern,22.2903,114.20235,Private room,250,31,5,2018-10-14,0.08,4,269,0,
17687501,(A9) 1 second to Jordan MTR,4125106,Hostel,,Yau Tsim Mong,22.30683,114.17263,Private room,300,28,6,2018-04-27,0.10,7,365,0,
17692429,Excellent location and great Value!,120522037,Maria,,Central & Western,22.28587,114.1423,Private room,360,2,25,2019-04-07,0.41,1,358,0,
17703658,One96 - Full Floor Suite,120642089,One96,,Central & Western,22.28566,114.15178,Hotel room,2059,2,36,2021-12-05,0.61,2,283,1,
17721140,市中心 购物天堂 美食打卡 温馨舒适双床间,116364906,Kiki,,Yau Tsim Mong,22.3193,114.17079,Private room,738,1,37,2019-06-09,0.61,26,91,0,
17726185,Beautiful 1BR apt @Tsim Sha Tsui  *Dec Discount*,120857445,Frank,,Yau Tsim Mong,22.29918,114.16988,Entire home/apt,680,4,38,2021-10-19,0.63,1,204,3,
17736487,Monthly rent Dorm near Mong Kok MTR,24275081,Ah,,Yau Tsim Mong,22.32084,114.17102,Hotel room,120,1,18,2021-11-20,0.30,9,0,1,
17736643,Family Room near MTR,24275081,Ah,,Yau Tsim Mong,22.3189,114.17024,Hotel room,2000,1,2,2017-12-07,0.04,9,102,0,
17737530,Cozy Home in PoHo- Sheung Wan (Female Only),11563710,Eva,,Central & Western,22.2841,114.14792,Private room,479,1,35,2019-05-24,0.67,1,362,0,
17754517,"Spacious, fresh, neat apartment with double room",120984394,Alexa,,Wan Chai,22.27816,114.18557,Private room,305,7,0,,,1,87,0,
17754581,Wan Chai Room in Flat Share (7c),67709885,Steven,,Wan Chai,22.27986,114.1779,Private room,180,31,0,,,259,179,0,
17756107,Hung Hom 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.30755,114.18465,Entire home/apt,1129,1,31,2022-01-02,0.52,24,48,3,
17759648,上環陽光乾淨優雅住宿,71605034,Markus,,Central & Western,22.28776,114.14827,Entire home/apt,1228,30,0,,,2,180,0,
17814138,SWEET & CUTE Central BEST location Share-Studio,83271342,Claire,,Central & Western,22.28294,114.15492,Shared room,707,1,12,2018-11-11,0.20,1,87,0,
17830277,Jervois Luxury Studio *1B,14861546,Tane Residence,,Central & Western,22.28453,114.15147,Entire home/apt,621,5,1,2017-04-10,0.02,114,297,0,
17850278,"Bunk in Modern, Safe Hostel- 超方便, 1分鐘到尖沙咀地鐵站",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29899,114.17241,Hotel room,155,1,112,2021-09-17,1.86,25,101,4,
17870236,Loplus@Johnston Serviced Apts 630sf Wanchai 10%OFF,120049791,Paulus,,Wan Chai,22.2781,114.17191,Entire home/apt,1100,30,0,,,8,173,0,
17896599,"Bright, quiet, stylish, comfy, 1 min SYP metro!",3398820,Yin,,Central & Western,22.28559,114.14421,Entire home/apt,614,7,60,2021-12-19,1.00,1,67,2,
17909608,Bohemian Centrally located Chinese Town House,122761049,Christina,,Islands,22.20716,114.02951,Entire home/apt,1021,3,9,2022-03-05,0.15,1,1,4,
17911057,油尖旺@您的房,122777579,旺,,Yau Tsim Mong,22.29542,114.17859,Entire home/apt,4351,1,0,,,1,364,0,
17913909,~~~~~~~,10272400,Layla,,Yau Tsim Mong,22.30852,114.16487,Entire home/apt,3333,1,1,2017-03-31,0.02,1,364,0,
17928725,"One Bedroom, Fortress Hill",122943470,Fortress,,Eastern,22.28919,114.19402,Private room,1000,28,0,,,1,177,0,
17928984,"Studio, Heart of Tsim Sha Tsui",122945675,Tst,,Yau Tsim Mong,22.29852,114.17326,Shared room,1300,28,0,,,1,177,0,
17962496,Mong Kok Luxury Studio *2C,14861546,Tane Residence,,Yau Tsim Mong,22.31864,114.17105,Entire home/apt,423,6,0,,,114,188,0,
17976109,香港全層 Hong Kong whole department9per,107914058,Joyce,,Sham Shui Po,22.3349,114.15625,Entire home/apt,686,3,4,2017-09-15,0.07,2,365,0,
17980521,Monthly-1 Bedroom Apartment - Wan Chai 灣仔一房公寓,84392532,Wyman,,Wan Chai,22.2758,114.16918,Entire home/apt,1050,20,22,2021-08-31,0.37,6,91,1,
17980734,50% off 1 Bedroom Apartment - Wan Chai 灣仔一房公寓,84392532,Wyman,,Wan Chai,22.27625,114.17007,Entire home/apt,1150,1,84,2022-01-04,1.39,6,94,13,
17984673,Near to airport and Pui o beach closy ground floor,8999215,Jenny,,Islands,22.24307,113.97957,Entire home/apt,850,2,10,2020-05-26,0.17,1,263,0,
17990355,月租：地鐵站100米獨立洗手間有電梯多窗戶特價公寓,59417855,Rose,,Sham Shui Po,22.33256,114.16245,Private room,399,90,7,2018-12-17,0.12,5,271,0,
17995694,Causeway Bay Room in Flat Share (C22d),67709885,Steven,,Wan Chai,22.27927,114.18127,Private room,180,29,0,,,259,179,0,
17995769,Causeway Bay Room available in Flat Share (c22b),67709885,Steven,,Wan Chai,22.2788,114.18148,Private room,180,29,1,2018-12-18,0.03,259,179,0,
17995924,"Last minutes offer:$7,000 off Serviced Apts 420sf",120049791,Paulus,,Wan Chai,22.2778,114.17068,Entire home/apt,702,30,1,2018-07-16,0.02,8,358,0,
17996221,Loplus@Johnston Serviced Apts 620sf Wanchai 5%OFF,120049791,Paulus,,Wan Chai,22.27594,114.17111,Entire home/apt,1120,30,1,2017-04-05,0.02,8,358,0,
18011681,Ideally localised - Quiet and Bright Studio,14170145,Arnaud,,Wan Chai,22.27531,114.16857,Entire home/apt,531,3,11,2019-09-03,0.18,1,0,0,
18027116,Nice room available in Fortress Hill(f1e),4584648,Ivy,,Eastern,22.28914,114.19612,Private room,180,30,0,,,384,365,0,
18030924,Fully furnished cozy room - Y8e,4584648,Ivy,,Yau Tsim Mong,22.31306,114.17023,Private room,180,29,0,,,384,365,0,
18034660,"%DEAL% 3 BEDR/4 BEDS/2 BATHR, YMT at MTR STATION!",13171858,S. Ludwig,,Yau Tsim Mong,22.31279,114.17101,Entire home/apt,983,14,17,2019-06-10,0.30,4,362,0,
18041664,"Twin Rm, mongkok 1min MTR, Speaks Eng/",123954370,Juliet,,Yau Tsim Mong,22.2977,114.17141,Private room,480,2,216,2020-10-12,3.60,9,80,0,
18044673,Studio  Apartment - Wan Chai 灣仔開放式公寓,84392532,Wyman,,Wan Chai,22.27625,114.17007,Entire home/apt,850,1,29,2022-02-12,0.48,6,91,5,
18051841,"Double Rm, mongkok 1min MTR, Speaks Eng/中文 260",123954370,Juliet,,Yau Tsim Mong,22.29829,114.17122,Private room,286,2,235,2020-01-30,3.90,9,80,0,
18052684,"Quad Rm, Double Rm, mongkok 1min MTR, Speaks Eng",123954370,Juliet,,Yau Tsim Mong,22.29809,114.17305,Private room,520,2,219,2020-01-31,3.66,9,81,0,
18061747,Tai Kok Tsui room,4584648,Ivy,,Yau Tsim Mong,22.32477,114.16096,Private room,180,30,0,,,384,365,0,
18081750,Sharing flat available in wan chai  (W3c),67709885,Steven,,Wan Chai,22.27706,114.17111,Private room,180,31,0,,,259,0,0,
18087060,Bright & Stylish Single Rm @TST /private bathroom,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,240,2,211,2021-08-08,3.51,22,50,4,
18087718,Sunny Private Double Bed Room @TST,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,370,2,180,2021-12-27,3.00,22,81,2,
18088216,Cozy & Bright Double Bedroom - 3 mins to TST MTR,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,350,2,203,2021-09-08,3.38,22,80,5,
18088780,Sunny & Spacious Twin Bed Room @TST for 2-3 pax,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,270,2,181,2022-01-15,3.01,22,70,5,
18096001,"Double Rm, mongkok 1min MTR, Speaks Eng/中文 204",123954370,Juliet,,Yau Tsim Mong,22.29693,114.17352,Private room,294,2,247,2020-10-24,4.10,9,88,0,
18096571,Sheung Wan Nice room,4584648,Ivy,,Central & Western,22.28767,114.1477,Private room,180,29,0,,,384,364,0,
18096846,SINGLE room (Furnished) KennedyTown (MTR ExitB),121016246,Raymond,,Central & Western,22.2825,114.12908,Private room,150,28,7,2021-07-14,0.12,6,0,1,
18096940,Nice room available in sheung wan (sw12a),4584648,Ivy,,Central & Western,22.28832,114.14947,Private room,180,30,0,,,384,365,0,
18105255,"3pls family room尖沙咀獨立浴廁一張大床和一張小床+九龍站, 西九龍高鐵站4分鐘(5)",43005291,Jack,,Yau Tsim Mong,22.30765,114.16689,Private room,350,30,0,,,6,7,0,
18111436,Peaceful Twin Bed Private Rm @TST / 3 mins to MTR,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,220,2,173,2022-02-03,2.88,22,74,4,
18128096,Weekly - Luxury Studio in Wan Chai 灣仔開放式豪華公寓,84392532,Wyman,,Wan Chai,22.27742,114.16936,Entire home/apt,850,5,9,2022-01-11,0.23,6,91,4,
18133183,"Kowloon Mongkok 1812 Twin Room D, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31633,114.16868,Private room,310,2,10,2019-09-09,0.17,12,0,0,
18143378,"Double Rm, mongkok 1min MTR, Speaks Eng/中文 209",123954370,Juliet,,Yau Tsim Mong,22.29864,114.17159,Private room,307,2,239,2020-11-16,3.97,9,80,0,
18150059,Jervois Luxury Studio *1A,14861546,Tane Residence,,Central & Western,22.28595,114.15377,Entire home/apt,513,5,0,,,114,365,0,
18152898,Affordable px in luxury location,107513223,Shiumy,,Southern,22.24525,114.1646,Private room,600,1,1,2017-04-19,0.02,1,91,0,
18186434,Brand new luxury studio in the heart of city,23105474,Jenny,,Yau Tsim Mong,22.30424,114.16975,Entire home/apt,820,2,19,2021-09-09,0.34,1,319,3,
18186696,Mongkok Room (MK1c),67709885,Steven,,Yau Tsim Mong,22.31922,114.17183,Private room,217,30,0,,,259,364,0,
18191375,Cat house.,29739948,Wai Mun,,Yuen Long,22.42696,114.08333,Shared room,800,1,0,,,1,365,0,
18215660,#91 Special offer! 3 mins walk from MTR CWB!,2961152,Lin,,Yau Tsim Mong,22.31258,114.17194,Private room,220,28,0,,,12,365,0,
18215925,Bright and airy large bedroom in mid-levels,25627749,Luke,,Central & Western,22.28192,114.14909,Private room,408,180,41,2018-07-15,0.69,1,364,0,
18228185,Beach House - Cheung Sha beach,21276084,Arnault,,Islands,22.23639,113.9544,Entire home/apt,3000,6,20,2022-03-16,0.42,2,10,18,
18243733,Conveniently located Mid Levels Apt. entire Home,109817517,Kristeen,,Central & Western,22.2805,114.15109,Entire home/apt,823,3,8,2022-01-14,0.14,2,363,1,
18244351,Goodvibes Home,126059807,Dale,,Eastern,22.2908,114.20103,Shared room,130,1,80,2019-12-30,1.36,1,362,0,
18249816,"1) 1 Private Room in Tai Po Near MTR,EDUHK,CUHK!",44991309,Randy,,Tai Po,22.44306,114.17556,Private room,288,3,22,2021-11-02,0.38,3,261,2,
18259844,New & Comfy Private Room for Single Traveler @TST,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,170,2,219,2022-01-06,3.66,22,80,7,
18260639,Homy home room to share,124623221,Ellie,,Eastern,22.29119,114.19905,Shared room,120,1,25,2019-11-08,0.44,1,364,0,
18291759,"Room for 1/2 in Wanchai-Causeway Bay, Hong Kong",23597565,John,,Wan Chai,22.27827,114.17905,Private room,290,29,4,2019-04-30,0.09,1,89,0,
18294750,"Soho Luxury Apt, All New Renos *2A",14861546,Tane Residence,,Central & Western,22.28346,114.15232,Entire home/apt,594,60,4,2021-09-12,0.07,114,316,1,
18323231,Pui O Beach Apartment A,104487460,GArC,,Islands,22.24144,113.98154,Entire home/apt,2500,1,82,2022-02-03,1.39,3,363,20,
18331261,A studio room available in Quarry Bay(q1c),4584648,Ivy,,Eastern,22.29025,114.20884,Private room,217,30,0,,,384,365,0,
18382684,Pui O Beach apartment B,104487460,GArC,,Islands,22.24232,113.98143,Entire home/apt,2500,1,43,2022-02-02,0.72,3,361,9,
18397073,Mong Kok Luxury Studio *1C,14861546,Tane Residence,,Yau Tsim Mong,22.31886,114.16972,Entire home/apt,342,20,0,,,114,345,0,
18434882,福田口岸正对面。过香港港铁落马洲仅五分钟。三房中主人房出租。,106441470,阿仔妈,,Yuen Long,22.51669,114.06953,Private room,344,1,0,,,2,0,0,
18436802,HKU Brand New Studio Room,127795227,Raymond,,Central & Western,22.28732,114.13529,Private room,500,365,0,,,1,365,0,
18439956,Cozy Private Room w/ Sea View in Kennedy Town(F),23134064,Dustin,,Central & Western,22.28261,114.12814,Private room,240,28,0,,,16,290,0,
18440099,Tai Kok Tsui Room in Flat Share (TK2d),67709885,Steven,,Yau Tsim Mong,22.31971,114.16138,Private room,180,31,0,,,259,181,0,
18440261,Tai Kok Tsui Room in Flat Share (TK2c),67709885,Steven,,Yau Tsim Mong,22.32031,114.16075,Private room,180,31,0,,,259,180,0,
18452244,Spacious 3 BR 12ppl Beside MTR :),14634338,Rick,,Yau Tsim Mong,22.31515,114.16996,Entire home/apt,1800,2,42,2019-12-05,0.75,6,264,0,
18459127,Big spacious private room with bathroom,2138126,Amer,,Central & Western,22.28199,114.146,Private room,400,3,3,2018-10-30,0.05,1,362,0,
18474232,WOW! BIG 3 BEDR/2 BATHR KOWLOON/NATHAN ROAD at MTR,37501233,Adi,,Yau Tsim Mong,22.31279,114.17101,Entire home/apt,1009,3,41,2020-01-30,0.73,3,358,0,
18479655,DEAL! 3 BEDR/2BATHR/KOWLOON/YAU MA TEI MTR STATION,37501233,Adi,,Yau Tsim Mong,22.31146,114.17116,Entire home/apt,969,3,42,2022-03-07,0.74,3,361,6,
18497090,23% off - Cozy Studio with Wifi Near Subway  LT3,10575316,Ethan,,Central & Western,22.28724,114.14045,Entire home/apt,390,3,6,2022-01-22,0.15,8,77,3,
18497834,32%off Cozy Studio 2 mins walk to Subway LT2,10575316,Ethan,,Central & Western,22.28724,114.14236,Entire home/apt,380,5,36,2021-12-09,0.63,8,214,4,
18509476,Nice room available in Yau Ma Tei (y15b),4584648,Ivy,,Yau Tsim Mong,22.31343,114.16767,Private room,180,30,0,,,384,365,0,
18509536,Wan Chai Nice room !!!(w3c),4584648,Ivy,,Wan Chai,22.27901,114.17302,Private room,180,30,0,,,384,365,0,
18510905,A ～ Victoria Harbour View home ( 浪漫觀海屋～ A ),128362709,Jo,,Wan Chai,22.2794,114.17852,Entire home/apt,668,3,134,2022-01-27,2.27,3,260,1,
18512134,Luxury Penthouse in Wan Chai 灣仔豪華頂層閣樓公寓,84392532,Wyman,,Wan Chai,22.27712,114.17066,Entire home/apt,1357,4,15,2021-05-02,0.26,6,75,1,
18530176,Tsim Sha Tsui: Cozy DoubleRm w/ Private Bathroom,56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,250,2,183,2022-02-27,3.09,22,87,3,
18530387,"Modern Comfy Double Bed Rm @TST, PrivateBathroom",56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,300,2,166,2022-03-05,2.81,22,70,10,
18560399,"HAPPY VALLEY 2BDRM,  BRANDNEW DECOR, RACE VIEW",1403861,Lee,,Wan Chai,22.26755,114.18421,Entire home/apt,1500,7,5,2020-11-08,0.17,1,178,0,
18587256,Jervois Luxury Studio *4B,14861546,Tane Residence,,Central & Western,22.28584,114.15172,Entire home/apt,639,10,0,,,114,216,0,
18595116,【沙田区大围名城】近地铁站 传统豪宅小区 主卧连卫生间 拎包即住 free wifi,129128471,晓云,,Sha Tin,22.37102,114.17829,Shared room,450,5,5,2018-11-18,0.09,1,324,0,
18612557,Pham Vincent Room,129280839,Pham,,Yau Tsim Mong,22.29819,114.1717,Private room,587,1,9,2020-04-02,0.28,1,364,0,
18618893,Tsim sha Tsui station3bed luxury apartment,98155586,Nancy,,Yau Tsim Mong,22.30029,114.17272,Entire home/apt,1000,2,68,2020-01-06,1.16,1,355,0,
18620807,H36 MOTEL -  Double Bed ( 雙人房),129342786,Eva,,Yau Tsim Mong,22.30405,114.17311,Private room,464,1,17,2022-03-03,0.30,1,365,1,
18642095,Nice room available in Sheung Wan(sw7d),4584648,Ivy,,Central & Western,22.2865,114.14948,Private room,180,30,0,,,384,365,0,
18656472,西营盘单人房+客厅/2-months rental/@Sai Ying Pun/convenient,37273764,Carol,,Central & Western,22.28569,114.14262,Private room,477,60,0,,,1,89,0,
18658616,Mong Kok Luxury Studio *3D,14861546,Tane Residence,,Yau Tsim Mong,22.32045,114.16946,Entire home/apt,306,3,2,2020-03-21,0.03,114,263,0,
18692189,Single Room Shared Bathroom (Monthly Rental-1),30098437,Dragon Hostel,,Yau Tsim Mong,22.31931,114.17104,Private room,155,28,0,,,17,324,0,
18724240,Flat Share Room in Prince Edward (PE1c),67709885,Steven,,Sham Shui Po,22.32811,114.16869,Private room,180,29,0,,,259,364,0,
18757054,"The Green Haven, Lamma Island",3907904,Cecilie,,Islands,22.22554,114.11215,Entire home/apt,1750,2,40,2021-10-02,0.68,1,0,9,
18777317,Fortress Hill Nice room,4584648,Ivy,,Eastern,22.28939,114.19647,Private room,180,30,0,,,384,365,0,
18797878,D1.A room like a home@Quad room,130857174,Ellen,,Yau Tsim Mong,22.2973,114.17261,Hotel room,800,1,17,2019-12-27,0.31,31,365,0,
18814985,C ～ Nice Mini studio  ( 溫馨小屋～ C ),128362709,Jo,,Wan Chai,22.28125,114.17862,Entire home/apt,478,3,128,2020-01-30,2.18,3,230,0,
18816052,"A1.Tsim Sha Tsui station, private bathroom, WIFI",130857174,Ellen,,Yau Tsim Mong,22.29779,114.17225,Hotel room,500,1,11,2020-01-06,0.19,31,365,0,
18816323,Mong Kok Luxury Studio *1D,14861546,Tane Residence,,Yau Tsim Mong,22.32045,114.17156,Entire home/apt,306,60,0,,,114,355,0,
18816484,Central Available at Central (ml3b),67709885,Steven,,Central & Western,22.28304,114.15374,Private room,130,31,0,,,259,364,0,
18829747,A3.Downtown Tsim Sha Tsui@Comfortable big bed room,130857174,Ellen,,Yau Tsim Mong,22.29889,114.17344,Hotel room,800,1,4,2019-06-27,0.08,31,365,0,
18829833,A3.Sweet and comfortable@Available for 1~2 people,130857174,Ellen,,Yau Tsim Mong,22.29748,114.17348,Hotel room,1000,1,55,2020-01-01,1.01,31,365,0,
18830133,A4.Tsim Sha Tsui &adjacent star avenue,130857174,Ellen,,Yau Tsim Mong,22.29719,114.17327,Hotel room,2000,1,5,2019-06-21,0.09,31,365,0,
18830217,A5.Adjacent to port&star avenue&location excellent,130857174,Ellen,,Yau Tsim Mong,22.29694,114.17148,Hotel room,2000,1,11,2020-01-27,0.23,31,365,0,
18830323,B1.Nathan Road * Twin Room,130857174,Ellen,,Yau Tsim Mong,22.29726,114.17152,Hotel room,1500,1,81,2019-12-28,1.38,31,365,0,
18830372,B2.A busy downtown &double bed &double room,130857174,Ellen,,Yau Tsim Mong,22.29749,114.17345,Hotel room,1500,1,7,2019-06-29,0.12,31,365,0,
18830421,B3.1minute to arrive at the subway-Sweet Twin room,130857174,Ellen,,Yau Tsim Mong,22.29692,114.17356,Hotel room,1500,1,26,2020-01-09,0.45,31,365,0,
18830527,B4.The traffic is convenient /A typical Twin Room,130857174,Ellen,,Yau Tsim Mong,22.29699,114.17295,Hotel room,2000,1,5,2018-07-11,0.09,31,365,0,
18830571,B5.Shopping preferred@Twin Room,130857174,Ellen,,Yau Tsim Mong,22.29692,114.17212,Hotel room,1500,1,17,2019-10-27,0.30,31,365,0,
18830600,C1.Tsim Sha Tsui&traffic is convenient@Triple room,130857174,Ellen,,Yau Tsim Mong,22.29722,114.17129,Hotel room,2000,1,6,2019-11-15,0.10,31,90,0,
18830623,C2.Comfortable triple room@Tsim Sha Tsui,130857174,Ellen,,Yau Tsim Mong,22.29868,114.17318,Hotel room,1500,1,2,2018-08-16,0.04,31,365,0,
18830656,C3.Food shopping travel convenience & clean,130857174,Ellen,,Yau Tsim Mong,22.29759,114.17125,Hotel room,2000,1,2,2019-03-31,0.04,31,365,0,
18830705,C4.Clean and comfortable@Triple room,130857174,Ellen,,Yau Tsim Mong,22.29805,114.17132,Hotel room,1500,1,1,2018-08-27,0.02,31,365,0,
18830736,C5.Best suited for shopping@1-3 people to check in,130857174,Ellen,,Yau Tsim Mong,22.29688,114.17348,Hotel room,1500,1,2,2019-05-26,0.04,31,364,0,
18830771,D2.Clean @traffic is convenient,130857174,Ellen,,Yau Tsim Mong,22.29821,114.17336,Hotel room,2000,1,34,2020-01-13,0.60,31,365,0,
18841542,D3.Independent bathroom@Family room@1-4 persons,130857174,Ellen,,Yau Tsim Mong,22.29733,114.1714,Hotel room,2000,1,62,2020-01-28,1.07,31,365,0,
18841579,D4.1 minute Tsim Sha Tsui MTR Station,130857174,Ellen,,Yau Tsim Mong,22.29692,114.17319,Private room,1000,1,14,2019-07-27,0.31,31,365,0,
18841656,D5.Cozy Private Room for 4 Guest(Private Bathroom),130857174,Ellen,,Yau Tsim Mong,22.29663,114.17211,Hotel room,2000,1,18,2019-09-29,0.31,31,365,0,
18873586,Spacious Modern ShamShuiPo 5min to Subway 5 Guests,31162973,Cecilia,,Sham Shui Po,22.32853,114.16477,Entire home/apt,1500,200,67,2020-01-27,1.16,1,263,0,
18879488,月租服務,28140685,Angel,,Yau Tsim Mong,22.29797,114.17316,Private room,200,30,2,2018-01-04,0.04,10,179,0,
18901068,artistic & quiet space in downtown,86979796,Francesca,,Central & Western,22.28345,114.15328,Entire home/apt,1009,5,4,2018-04-06,0.07,1,173,0,
18917631,Nice room in Fortress Hill,4584648,Ivy,,Eastern,22.28974,114.19475,Private room,180,30,0,,,384,365,0,
18920785,Harbour View Apartment with 70 Square Meters,4481461,Simon,,Central & Western,22.28958,114.14426,Entire home/apt,2271,1,6,2018-12-17,0.12,10,365,0,
18934017,Po Thai Luxury Studio *3D-B,14861546,Tane Residence,,Central & Western,22.28655,114.14921,Entire home/apt,594,5,3,2017-11-15,0.05,114,289,0,
18934025,Fortress Hill Room(f1e),4584648,Ivy,,Eastern,22.28876,114.1958,Private room,180,30,0,,,384,365,0,
18948960,Luxury apartment well located,132111450,嘉偉,,Yau Tsim Mong,22.31097,114.16401,Private room,3912,1,0,,,1,0,0,
18949099,Different experiences,132113041,偉東,,Yau Tsim Mong,22.31301,114.16273,Private room,1721,1,0,,,1,0,0,
18950764,Cozy colorful home in a charm area @ Tai Hang,107328470,Vi,,Wan Chai,22.27906,114.19345,Entire home/apt,716,14,5,2021-07-31,0.14,4,269,1,
18982135,Tsimshatsui Room in Flat Share (T4e),67709885,Steven,,Yau Tsim Mong,22.29858,114.17179,Private room,180,29,0,,,259,179,0,
19024423,佐敦即租即住 短租,34702220,Ida,,Yau Tsim Mong,22.30429,114.17249,Private room,450,94,0,,,1,365,0,
19024591,Room available in causeway bay(c12a),4584648,Ivy,,Wan Chai,22.27849,114.18429,Private room,180,30,0,,,384,365,0,
19025166,A Nice room available in wan chai(mh3c),4584648,Ivy,,Wan Chai,22.2765,114.18081,Private room,180,30,0,,,384,365,0,
19039698,Flatshare Modern Apartment,130842807,Andre,,Kowloon City,22.3084,114.18657,Private room,360,3,14,2018-01-03,0.24,1,260,0,
19101988,Cozy Studio Apartments in North Point,83634075,Lawrence,,Eastern,22.29037,114.20033,Entire home/apt,250,31,3,2019-02-06,0.05,4,179,0,
19104118,Great holidays. Beach & nature close to the city,60855874,Antonia,,Islands,22.30151,114.01097,Entire home/apt,654,2,270,2022-03-18,4.74,1,0,89,
19107418,Studio  Room available in mong Kok (mk1a),4584648,Ivy,,Yau Tsim Mong,22.31822,114.17126,Private room,217,30,0,,,384,365,0,
19114726,A7.MTR Tsim Sha Tsui station/individual washroom,130857174,Ellen,,Yau Tsim Mong,22.29286,114.1779,Hotel room,800,1,31,2020-01-13,0.62,31,364,0,
19114727,A8.Backpackers | MTR Tsim Sha Tsui Station,130857174,Ellen,,Yau Tsim Mong,22.29144,114.17859,Hotel room,800,1,25,2019-12-28,0.45,31,179,0,
19114739,A6.Tsim Sha Tsui MTR Station/Backpackers/Separate,130857174,Ellen,,Yau Tsim Mong,22.29696,114.17184,Hotel room,800,1,41,2020-01-12,0.82,31,365,0,
19142444,B7.Safe and clean|The transportation is convenient,130857174,Ellen,,Yau Tsim Mong,22.29253,114.17825,Hotel room,789,1,10,2019-12-29,0.21,31,365,0,
19142445,B6.Tsim Sha Tsui MTR Station 1 minute walk@Safe,130857174,Ellen,,Yau Tsim Mong,22.29537,114.17699,Hotel room,800,1,45,2019-10-29,0.80,31,179,0,
19144328,B8.尖沙咀地铁站步行一分钟@空调@免费wifi@入住1-2人@经济实惠,130857174,Ellen,,Yau Tsim Mong,22.29686,114.17206,Hotel room,800,1,7,2020-01-01,0.13,31,365,0,
19144861,"D8.Nathan Road, Tsim Sha Tsui@Downtown city center",130857174,Ellen,,Yau Tsim Mong,22.29304,114.17788,Hotel room,1500,1,2,2019-02-12,0.05,31,365,0,
19146771,D7.24 hour security surveillance lens,130857174,Ellen,,Yau Tsim Mong,22.29858,114.17358,Hotel room,821,1,15,2019-08-03,0.27,31,365,0,
19148012,D9.Safe and clean@air conditioning@elevator,130857174,Ellen,,Yau Tsim Mong,22.29442,114.17946,Hotel room,821,1,4,2019-07-14,0.08,31,365,0,
19148738,D6.Shopping+Food+MTR Tsim Sha Tsui Station 1-min,130857174,Ellen,,Yau Tsim Mong,22.29465,114.17759,Hotel room,1500,1,4,2019-02-13,0.07,31,365,0,
19150834,"Double Rm, mongkok 1min MTR, Speaks Eng/中文 205",123954370,Juliet,,Yau Tsim Mong,22.2985,114.17339,Private room,455,2,240,2020-09-19,4.15,9,180,0,
19155121,House of Nomad A.,117532859,Adam,,Kwun Tong,22.29465,114.23399,Private room,238,28,40,2022-01-20,0.69,2,57,1,
